id,Hardness
18997,2.25
18998,2.25
18999,5.75
19000,5.75
19001,5.75
19002,5.75
19003,5.75
19004,2.25
19005,5.75
19006,2.25
19007,2.25
19008,2.25
19009,5.75
19010,2.25
19011,5.75
19012,2.25
19013,1.25
19014,5.75
19015,3.15
19016,2.25
19017,5.75
19018,4.0
19019,5.75
19020,5.75
19021,5.75
19022,5.75
19023,5.75
19024,1.25
19025,5.75
19026,2.25
19027,5.75
19028,5.75
19029,5.75
19030,2.25
19031,5.75
19032,5.75
19033,2.25
19034,2.25
19035,4.0
19036,5.75
19037,5.75
19038,5.75
19039,4.0
19040,5.75
19041,5.75
19042,5.75
19043,5.75
19044,2.25
19045,5.75
19046,4.0
19047,5.75
19048,2.25
19049,5.75
19050,2.25
19051,2.25
19052,5.75
19053,5.75
19054,3.15
19055,2.25
19056,3.15
19057,2.25
19058,2.25
19059,5.75
19060,2.25
19061,5.75
19062,2.25
19063,5.75
19064,2.25
19065,5.75
19066,5.75
19067,2.25
19068,5.75
19069,2.25
19070,5.75
19071,2.25
19072,3.15
19073,3.15
19074,2.25
19075,2.25
19076,5.75
19077,5.75
19078,5.75
19079,5.75
19080,2.25
19081,5.75
19082,5.75
19083,5.75
19084,3.15
19085,2.25
19086,5.75
19087,2.25
19088,5.75
19089,2.25
19090,1.25
19091,5.75
19092,2.25
19093,2.25
19094,2.25
19095,2.25
19096,3.15
19097,2.25
19098,5.75
19099,2.25
19100,5.75
19101,2.25
19102,6.25
19103,5.75
19104,5.75
19105,5.75
19106,5.75
19107,5.75
19108,2.25
19109,5.75
19110,2.25
19111,5.75
19112,5.75
19113,2.25
19114,5.75
19115,2.25
19116,2.25
19117,5.75
19118,5.75
19119,5.75
19120,5.75
19121,2.25
19122,2.25
19123,5.75
19124,3.15
19125,5.75
19126,4.0
19127,2.25
19128,5.75
19129,5.75
19130,2.25
19131,5.75
19132,5.75
19133,2.25
19134,5.75
19135,5.75
19136,5.75
19137,5.75
19138,2.25
19139,5.75
19140,6.25
19141,5.75
19142,5.75
19143,2.25
19144,2.25
19145,5.75
19146,2.25
19147,2.25
19148,5.75
19149,5.75
19150,5.75
19151,5.75
19152,5.75
19153,5.75
19154,3.15
19155,5.75
19156,2.25
19157,5.75
19158,5.75
19159,5.75
19160,5.75
19161,4.0
19162,5.75
19163,4.0
19164,5.75
19165,5.75
19166,2.25
19167,2.25
19168,5.2
19169,2.25
19170,5.75
19171,2.25
19172,5.75
19173,5.75
19174,4.0
19175,5.75
19176,5.75
19177,5.75
19178,5.75
19179,2.25
19180,2.25
19181,2.25
19182,5.75
19183,2.25
19184,2.25
19185,2.25
19186,2.25
19187,5.75
19188,5.75
19189,4.0
19190,2.25
19191,5.75
19192,5.75
19193,2.25
19194,5.75
19195,4.0
19196,5.75
19197,5.75
19198,2.25
19199,2.25
19200,5.75
19201,2.25
19202,5.75
19203,5.75
19204,1.25
19205,2.25
19206,2.25
19207,2.25
19208,3.15
19209,5.75
19210,5.75
19211,7.0
19212,5.75
19213,5.75
19214,5.75
19215,5.75
19216,5.75
19217,5.75
19218,5.75
19219,5.75
19220,2.25
19221,5.75
19222,5.75
19223,2.25
19224,2.25
19225,5.75
19226,5.75
19227,5.75
19228,5.75
19229,2.25
19230,5.75
19231,4.0
19232,2.25
19233,4.0
19234,5.75
19235,5.75
19236,2.25
19237,2.25
19238,5.75
19239,5.75
19240,2.25
19241,5.75
19242,5.75
19243,5.75
19244,2.25
19245,7.0
19246,5.75
19247,4.0
19248,5.75
19249,5.75
19250,2.25
19251,2.25
19252,2.25
19253,5.75
19254,5.75
19255,5.75
19256,5.75
19257,3.15
19258,3.15
19259,5.75
19260,5.75
19261,5.75
19262,5.75
19263,4.0
19264,2.25
19265,7.0
19266,5.75
19267,5.75
19268,5.75
19269,5.75
19270,5.75
19271,5.75
19272,5.75
19273,2.25
19274,3.15
19275,2.25
19276,3.15
19277,5.75
19278,5.75
19279,2.25
19280,2.25
19281,5.75
19282,5.75
19283,4.0
19284,5.2
19285,5.75
19286,5.75
19287,5.75
19288,5.75
19289,5.75
19290,2.25
19291,5.75
19292,2.25
19293,4.0
19294,2.25
19295,5.75
19296,4.0
19297,2.25
19298,1.25
19299,5.75
19300,5.75
19301,2.25
19302,5.75
19303,4.0
19304,5.75
19305,5.75
19306,5.2
19307,5.75
19308,5.75
19309,5.75
19310,5.75
19311,2.25
19312,5.75
19313,2.25
19314,1.25
19315,5.75
19316,2.25
19317,3.15
19318,5.75
19319,2.25
19320,5.75
19321,2.25
19322,4.0
19323,5.75
19324,4.0
19325,2.25
19326,2.25
19327,5.75
19328,2.25
19329,5.75
19330,2.25
19331,2.25
19332,2.25
19333,1.25
19334,2.25
19335,2.25
19336,5.75
19337,5.75
19338,4.0
19339,5.75
19340,5.75
19341,2.25
19342,2.25
19343,5.75
19344,4.0
19345,2.25
19346,5.75
19347,5.75
19348,2.25
19349,5.75
19350,7.0
19351,5.75
19352,5.75
19353,1.25
19354,2.25
19355,5.75
19356,5.75
19357,2.25
19358,5.75
19359,5.75
19360,3.15
19361,5.75
19362,5.75
19363,5.75
19364,5.75
19365,2.25
19366,5.75
19367,5.75
19368,5.75
19369,5.75
19370,5.75
19371,5.75
19372,2.25
19373,5.75
19374,5.75
19375,5.75
19376,2.25
19377,5.75
19378,3.15
19379,5.75
19380,5.75
19381,5.75
19382,5.75
19383,2.25
19384,5.75
19385,5.75
19386,5.75
19387,4.0
19388,5.75
19389,5.75
19390,5.75
19391,2.25
19392,2.25
19393,5.75
19394,2.25
19395,5.75
19396,5.75
19397,1.25
19398,4.0
19399,1.25
19400,2.25
19401,5.75
19402,5.75
19403,5.75
19404,4.0
19405,3.15
19406,2.25
19407,2.25
19408,2.25
19409,5.75
19410,4.0
19411,5.75
19412,5.75
19413,7.0
19414,5.75
19415,5.75
19416,2.25
19417,5.75
19418,5.75
19419,2.25
19420,5.75
19421,5.75
19422,5.75
19423,5.75
19424,5.75
19425,5.75
19426,1.25
19427,4.0
19428,5.75
19429,2.25
19430,2.25
19431,5.75
19432,5.75
19433,2.25
19434,5.75
19435,5.75
19436,5.75
19437,2.25
19438,2.25
19439,2.25
19440,5.75
19441,5.75
19442,5.75
19443,5.75
19444,2.25
19445,4.0
19446,2.25
19447,5.75
19448,2.25
19449,5.75
19450,5.75
19451,5.75
19452,5.75
19453,5.75
19454,4.0
19455,5.75
19456,5.75
19457,5.75
19458,2.25
19459,5.75
19460,5.75
19461,5.75
19462,2.25
19463,7.0
19464,5.75
19465,5.75
19466,5.75
19467,5.75
19468,5.75
19469,2.25
19470,5.75
19471,2.25
19472,2.25
19473,5.75
19474,5.75
19475,1.25
19476,5.75
19477,2.25
19478,5.75
19479,5.75
19480,5.75
19481,2.25
19482,5.75
19483,5.75
19484,5.75
19485,5.75
19486,3.15
19487,5.75
19488,5.75
19489,5.75
19490,2.25
19491,2.25
19492,7.0
19493,5.2
19494,5.75
19495,5.75
19496,2.25
19497,2.25
19498,3.15
19499,8.1
19500,5.75
19501,5.75
19502,5.75
19503,5.75
19504,2.25
19505,5.75
19506,5.75
19507,5.75
19508,3.15
19509,3.15
19510,5.75
19511,5.75
19512,5.75
19513,2.25
19514,5.75
19515,5.75
19516,2.25
19517,2.25
19518,3.15
19519,5.75
19520,5.75
19521,2.25
19522,5.75
19523,5.75
19524,5.75
19525,2.25
19526,3.15
19527,5.75
19528,5.75
19529,5.75
19530,5.75
19531,5.75
19532,5.75
19533,5.75
19534,2.25
19535,5.75
19536,5.75
19537,1.25
19538,5.75
19539,3.15
19540,5.75
19541,3.15
19542,2.25
19543,5.75
19544,5.75
19545,5.75
19546,2.25
19547,5.75
19548,2.25
19549,2.25
19550,3.15
19551,5.75
19552,4.0
19553,2.25
19554,5.75
19555,2.25
19556,5.75
19557,5.75
19558,5.75
19559,5.75
19560,2.25
19561,5.75
19562,5.75
19563,5.75
19564,5.75
19565,5.75
19566,1.25
19567,3.15
19568,2.25
19569,5.75
19570,2.25
19571,2.25
19572,5.75
19573,2.25
19574,2.25
19575,2.25
19576,5.75
19577,5.75
19578,5.75
19579,4.0
19580,5.75
19581,2.25
19582,5.75
19583,2.25
19584,5.75
19585,2.25
19586,5.75
19587,5.75
19588,5.75
19589,2.25
19590,5.75
19591,5.75
19592,5.75
19593,5.75
19594,5.75
19595,5.75
19596,1.25
19597,2.25
19598,5.75
19599,5.75
19600,5.75
19601,2.25
19602,2.25
19603,5.75
19604,5.75
19605,5.75
19606,5.75
19607,2.25
19608,5.75
19609,3.15
19610,3.15
19611,5.75
19612,2.25
19613,5.75
19614,2.25
19615,5.75
19616,5.75
19617,5.75
19618,5.75
19619,5.75
19620,5.75
19621,2.25
19622,5.75
19623,2.25
19624,5.2
19625,2.25
19626,2.25
19627,1.25
19628,5.75
19629,5.75
19630,5.75
19631,5.75
19632,5.75
19633,5.75
19634,5.75
19635,2.25
19636,5.75
19637,5.75
19638,5.75
19639,2.25
19640,5.75
19641,5.75
19642,5.75
19643,5.75
19644,2.25
19645,2.25
19646,2.25
19647,5.75
19648,2.25
19649,4.0
19650,2.25
19651,5.75
19652,5.75
19653,2.25
19654,2.25
19655,2.25
19656,2.25
19657,5.75
19658,5.75
19659,5.75
19660,1.25
19661,4.0
19662,2.25
19663,5.75
19664,5.75
19665,2.25
19666,2.25
19667,5.75
19668,5.75
19669,5.75
19670,5.75
19671,5.75
19672,5.75
19673,2.25
19674,2.25
19675,4.0
19676,2.25
19677,5.75
19678,5.75
19679,2.25
19680,5.75
19681,5.75
19682,5.75
19683,5.75
19684,2.25
19685,5.75
19686,2.25
19687,2.25
19688,2.25
19689,2.25
19690,5.75
19691,2.25
19692,1.25
19693,5.75
19694,1.25
19695,5.75
19696,5.75
19697,2.25
19698,5.75
19699,2.25
19700,5.75
19701,5.75
19702,5.75
19703,2.25
19704,5.75
19705,5.75
19706,5.75
19707,5.75
19708,2.25
19709,5.75
19710,5.75
19711,5.75
19712,3.15
19713,5.75
19714,5.75
19715,5.75
19716,2.25
19717,3.15
19718,2.25
19719,2.25
19720,5.75
19721,1.25
19722,6.25
19723,2.25
19724,5.2
19725,2.25
19726,5.75
19727,5.75
19728,5.75
19729,5.75
19730,2.25
19731,5.75
19732,2.25
19733,5.75
19734,2.25
19735,4.0
19736,5.75
19737,2.25
19738,5.75
19739,5.75
19740,3.15
19741,2.25
19742,5.75
19743,5.75
19744,5.75
19745,2.25
19746,1.25
19747,2.25
19748,5.75
19749,1.25
19750,5.75
19751,7.0
19752,2.25
19753,3.15
19754,2.25
19755,5.75
19756,5.75
19757,2.25
19758,5.75
19759,2.25
19760,5.75
19761,5.75
19762,3.15
19763,2.25
19764,5.75
19765,3.15
19766,2.25
19767,2.25
19768,5.75
19769,2.25
19770,1.25
19771,5.75
19772,5.75
19773,5.75
19774,5.75
19775,5.75
19776,2.25
19777,5.75
19778,3.15
19779,5.75
19780,3.15
19781,5.75
19782,2.25
19783,5.75
19784,5.75
19785,5.75
19786,5.75
19787,7.0
19788,5.75
19789,5.75
19790,5.75
19791,2.25
19792,5.75
19793,2.25
19794,2.25
19795,5.75
19796,5.75
19797,6.25
19798,5.75
19799,5.75
19800,2.25
19801,2.25
19802,5.75
19803,5.75
19804,2.25
19805,5.75
19806,5.75
19807,4.0
19808,5.75
19809,5.75
19810,2.25
19811,5.75
19812,4.0
19813,3.15
19814,2.25
19815,5.75
19816,1.25
19817,5.75
19818,2.25
19819,5.75
19820,5.75
19821,5.75
19822,5.75
19823,5.75
19824,5.75
19825,2.25
19826,5.75
19827,4.0
19828,2.25
19829,2.25
19830,5.75
19831,2.25
19832,5.75
19833,5.75
19834,5.75
19835,5.75
19836,2.25
19837,8.1
19838,5.75
19839,5.75
19840,1.25
19841,5.75
19842,2.25
19843,2.25
19844,5.75
19845,2.25
19846,2.25
19847,5.75
19848,5.75
19849,5.75
19850,5.75
19851,2.25
19852,5.75
19853,5.75
19854,2.25
19855,2.25
19856,5.75
19857,5.75
19858,5.2
19859,1.25
19860,5.75
19861,1.25
19862,2.25
19863,5.75
19864,4.0
19865,5.75
19866,5.75
19867,2.25
19868,2.25
19869,5.75
19870,4.0
19871,2.25
19872,5.75
19873,5.75
19874,5.75
19875,5.75
19876,2.25
19877,2.25
19878,3.15
19879,2.25
19880,5.2
19881,7.0
19882,5.75
19883,5.75
19884,5.75
19885,5.75
19886,5.75
19887,2.25
19888,2.25
19889,5.75
19890,5.75
19891,5.75
19892,5.75
19893,5.75
19894,5.75
19895,5.75
19896,5.75
19897,5.75
19898,5.75
19899,5.75
19900,5.75
19901,5.75
19902,2.25
19903,2.25
19904,2.25
19905,3.15
19906,5.75
19907,5.75
19908,2.25
19909,4.0
19910,5.75
19911,5.75
19912,2.25
19913,4.0
19914,5.75
19915,2.25
19916,3.15
19917,2.25
19918,5.75
19919,4.0
19920,5.75
19921,2.25
19922,5.75
19923,5.75
19924,5.75
19925,5.75
19926,2.25
19927,5.75
19928,5.75
19929,2.25
19930,5.75
19931,5.75
19932,2.25
19933,2.25
19934,5.75
19935,3.15
19936,5.75
19937,5.75
19938,5.75
19939,5.75
19940,2.25
19941,3.15
19942,5.75
19943,1.25
19944,8.1
19945,5.75
19946,5.75
19947,5.75
19948,5.75
19949,5.75
19950,5.75
19951,5.75
19952,3.15
19953,2.25
19954,5.75
19955,2.25
19956,5.75
19957,2.25
19958,2.25
19959,5.75
19960,2.25
19961,2.25
19962,2.25
19963,5.75
19964,5.75
19965,5.75
19966,5.75
19967,5.75
19968,5.75
19969,2.25
19970,2.25
19971,5.75
19972,5.75
19973,5.75
19974,2.25
19975,7.0
19976,7.0
19977,4.0
19978,2.25
19979,2.25
19980,3.15
19981,5.75
19982,2.25
19983,2.25
19984,1.25
19985,4.0
19986,1.25
19987,5.75
19988,5.75
19989,5.75
19990,5.75
19991,2.25
19992,7.0
19993,5.75
19994,5.75
19995,5.75
19996,5.75
19997,5.75
19998,5.75
19999,2.25
20000,5.75
20001,5.75
20002,2.25
20003,5.75
20004,5.75
20005,5.75
20006,5.75
20007,2.25
20008,5.75
20009,5.75
20010,5.75
20011,2.25
20012,5.75
20013,4.0
20014,5.75
20015,5.75
20016,5.75
20017,2.25
20018,5.75
20019,5.75
20020,2.25
20021,5.75
20022,7.0
20023,5.75
20024,2.25
20025,9.2
20026,5.75
20027,5.75
20028,5.75
20029,5.75
20030,5.2
20031,5.75
20032,5.2
20033,5.75
20034,3.15
20035,5.75
20036,5.75
20037,5.75
20038,5.75
20039,5.75
20040,5.75
20041,2.25
20042,5.75
20043,5.75
20044,5.75
20045,5.75
20046,5.75
20047,4.0
20048,5.75
20049,2.25
20050,7.0
20051,2.25
20052,5.75
20053,2.25
20054,5.75
20055,5.75
20056,2.25
20057,5.75
20058,3.15
20059,5.75
20060,2.25
20061,5.75
20062,2.25
20063,5.75
20064,5.75
20065,5.75
20066,2.25
20067,5.75
20068,5.75
20069,5.75
20070,5.75
20071,2.25
20072,5.75
20073,5.75
20074,5.75
20075,5.75
20076,5.75
20077,5.2
20078,6.25
20079,3.15
20080,5.75
20081,4.0
20082,2.25
20083,5.75
20084,5.75
20085,5.75
20086,5.75
20087,3.15
20088,2.25
20089,3.15
20090,2.25
20091,5.75
20092,5.75
20093,2.25
20094,2.25
20095,5.75
20096,5.75
20097,4.0
20098,5.75
20099,2.25
20100,2.25
20101,5.75
20102,5.75
20103,5.75
20104,5.75
20105,1.25
20106,5.75
20107,5.75
20108,2.25
20109,5.75
20110,5.75
20111,5.75
20112,5.75
20113,5.75
20114,7.0
20115,5.75
20116,2.25
20117,5.75
20118,5.75
20119,5.75
20120,5.75
20121,5.75
20122,4.0
20123,5.75
20124,2.25
20125,5.75
20126,5.75
20127,5.75
20128,2.25
20129,5.75
20130,5.75
20131,5.75
20132,3.15
20133,2.25
20134,2.25
20135,2.25
20136,5.75
20137,5.75
20138,2.25
20139,2.25
20140,2.25
20141,5.75
20142,2.25
20143,2.25
20144,5.75
20145,5.75
20146,2.25
20147,2.25
20148,2.25
20149,5.75
20150,5.75
20151,3.15
20152,5.75
20153,2.25
20154,3.15
20155,5.75
20156,2.25
20157,5.75
20158,5.75
20159,2.25
20160,2.25
20161,5.75
20162,3.15
20163,3.15
20164,5.75
20165,2.25
20166,5.75
20167,5.75
20168,1.25
20169,5.75
20170,5.75
20171,2.25
20172,5.75
20173,5.75
20174,5.75
20175,8.1
20176,4.0
20177,2.25
20178,5.75
20179,5.75
20180,5.75
20181,5.75
20182,5.75
20183,5.75
20184,2.25
20185,5.75
20186,5.75
20187,5.75
20188,2.25
20189,5.75
20190,1.25
20191,2.25
20192,5.75
20193,5.75
20194,2.25
20195,5.75
20196,5.75
20197,2.25
20198,2.25
20199,5.75
20200,2.25
20201,5.75
20202,5.75
20203,5.75
20204,2.25
20205,5.75
20206,2.25
20207,1.25
20208,5.75
20209,5.75
20210,5.75
20211,6.25
20212,5.75
20213,5.75
20214,2.25
20215,2.25
20216,5.75
20217,5.75
20218,2.25
20219,2.25
20220,5.75
20221,2.25
20222,2.25
20223,5.75
20224,5.75
20225,2.25
20226,5.75
20227,5.75
20228,2.25
20229,1.25
20230,5.75
20231,2.25
20232,2.25
20233,5.75
20234,5.75
20235,5.75
20236,5.75
20237,5.75
20238,5.75
20239,5.75
20240,5.75
20241,2.25
20242,2.25
20243,2.25
20244,4.0
20245,5.75
20246,5.75
20247,7.0
20248,5.75
20249,5.75
20250,5.75
20251,5.75
20252,2.25
20253,5.2
20254,5.75
20255,2.25
20256,5.75
20257,2.25
20258,5.75
20259,3.15
20260,2.25
20261,5.75
20262,5.75
20263,2.25
20264,2.25
20265,5.75
20266,5.75
20267,5.75
20268,5.75
20269,5.75
20270,2.25
20271,5.75
20272,5.75
20273,2.25
20274,5.75
20275,2.25
20276,2.25
20277,2.25
20278,2.25
20279,3.15
20280,2.25
20281,5.75
20282,5.75
20283,5.75
20284,5.75
20285,5.75
20286,5.75
20287,5.2
20288,5.75
20289,5.75
20290,3.15
20291,5.75
20292,5.75
20293,2.25
20294,5.75
20295,5.75
20296,5.75
20297,5.75
20298,2.25
20299,5.75
20300,5.75
20301,5.75
20302,5.75
20303,2.25
20304,9.2
20305,2.25
20306,4.0
20307,5.75
20308,2.25
20309,5.75
20310,2.25
20311,5.75
20312,5.75
20313,2.25
20314,3.15
20315,5.75
20316,5.75
20317,5.75
20318,5.75
20319,5.75
20320,5.2
20321,5.75
20322,2.25
20323,5.75
20324,2.25
20325,5.75
20326,5.75
20327,3.15
20328,5.75
20329,3.15
20330,1.25
20331,5.75
20332,4.0
20333,5.75
20334,2.25
20335,5.75
20336,5.75
20337,4.0
20338,2.25
20339,4.0
20340,5.75
20341,2.25
20342,2.25
20343,4.0
20344,5.75
20345,2.25
20346,5.75
20347,5.75
20348,2.25
20349,5.75
20350,3.15
20351,2.25
20352,5.75
20353,2.25
20354,5.75
20355,2.25
20356,5.75
20357,5.75
20358,1.25
20359,5.75
20360,2.25
20361,5.75
20362,5.75
20363,5.75
20364,5.75
20365,2.25
20366,2.25
20367,2.25
20368,5.75
20369,2.25
20370,5.75
20371,5.75
20372,2.25
20373,5.75
20374,2.25
20375,3.15
20376,5.75
20377,5.75
20378,3.15
20379,2.25
20380,5.75
20381,5.75
20382,5.75
20383,5.75
20384,5.75
20385,5.75
20386,5.75
20387,5.75
20388,3.15
20389,5.75
20390,5.75
20391,2.25
20392,4.0
20393,5.75
20394,3.15
20395,5.75
20396,2.25
20397,3.15
20398,2.25
20399,5.75
20400,5.75
20401,5.75
20402,2.25
20403,2.25
20404,2.25
20405,5.75
20406,3.15
20407,5.75
20408,5.75
20409,5.75
20410,2.25
20411,5.75
20412,4.0
20413,5.75
20414,3.15
20415,5.75
20416,5.75
20417,5.75
20418,5.75
20419,2.25
20420,5.75
20421,2.25
20422,5.75
20423,5.75
20424,5.75
20425,5.75
20426,1.25
20427,5.75
20428,1.25
20429,5.75
20430,5.75
20431,5.75
20432,5.75
20433,5.75
20434,3.15
20435,5.75
20436,5.75
20437,2.25
20438,2.25
20439,2.25
20440,2.25
20441,5.75
20442,5.75
20443,2.25
20444,5.75
20445,2.25
20446,5.75
20447,5.75
20448,2.25
20449,5.75
20450,5.75
20451,5.75
20452,2.25
20453,5.75
20454,5.75
20455,5.75
20456,2.25
20457,5.75
20458,2.25
20459,3.15
20460,5.75
20461,5.75
20462,2.25
20463,5.75
20464,2.25
20465,5.75
20466,5.75
20467,2.25
20468,2.25
20469,5.75
20470,5.75
20471,5.75
20472,2.25
20473,3.15
20474,2.25
20475,5.75
20476,2.25
20477,5.75
20478,5.75
20479,5.75
20480,2.25
20481,5.75
20482,2.25
20483,2.25
20484,2.25
20485,5.75
20486,2.25
20487,5.75
20488,5.75
20489,5.75
20490,5.75
20491,2.25
20492,6.25
20493,5.75
20494,7.0
20495,5.75
20496,4.0
20497,2.25
20498,5.75
20499,5.75
20500,2.25
20501,2.25
20502,3.15
20503,1.25
20504,2.25
20505,2.25
20506,5.75
20507,5.75
20508,2.25
20509,5.75
20510,3.15
20511,4.0
20512,5.75
20513,5.75
20514,2.25
20515,2.25
20516,2.25
20517,2.25
20518,5.75
20519,2.25
20520,5.75
20521,2.25
20522,2.25
20523,5.75
20524,5.75
20525,1.25
20526,5.75
20527,3.15
20528,5.75
20529,5.75
20530,5.75
20531,5.75
20532,5.75
20533,5.75
20534,5.75
20535,2.25
20536,5.75
20537,5.75
20538,5.75
20539,2.25
20540,5.75
20541,5.75
20542,7.0
20543,5.75
20544,5.75
20545,5.75
20546,6.25
20547,4.0
20548,5.75
20549,2.25
20550,5.75
20551,2.25
20552,5.75
20553,2.25
20554,5.75
20555,5.75
20556,5.75
20557,5.75
20558,3.15
20559,5.75
20560,5.75
20561,5.75
20562,5.75
20563,2.25
20564,5.75
20565,2.25
20566,5.75
20567,5.75
20568,5.75
20569,5.75
20570,4.0
20571,2.25
20572,5.75
20573,5.75
20574,2.25
20575,5.2
20576,7.0
20577,5.75
20578,5.75
20579,5.75
20580,2.25
20581,5.75
20582,5.75
20583,5.75
20584,5.75
20585,1.25
20586,2.25
20587,5.75
20588,5.75
20589,2.25
20590,5.75
20591,5.75
20592,2.25
20593,5.75
20594,5.75
20595,5.75
20596,5.75
20597,3.15
20598,2.25
20599,2.25
20600,5.75
20601,5.75
20602,5.75
20603,8.1
20604,2.25
20605,5.75
20606,5.75
20607,3.15
20608,5.75
20609,7.0
20610,5.75
20611,5.75
20612,5.75
20613,2.25
20614,5.75
20615,5.75
20616,2.25
20617,1.25
20618,5.75
20619,1.25
20620,2.25
20621,5.75
20622,5.75
20623,5.75
20624,4.0
20625,2.25
20626,5.75
20627,5.75
20628,5.75
20629,2.25
20630,5.75
20631,2.25
20632,5.75
20633,5.75
20634,5.75
20635,2.25
20636,1.25
20637,2.25
20638,2.25
20639,2.25
20640,5.75
20641,5.75
20642,2.25
20643,5.75
20644,5.75
20645,1.25
20646,5.75
20647,5.75
20648,5.75
20649,2.25
20650,2.25
20651,5.75
20652,2.25
20653,5.75
20654,5.75
20655,5.75
20656,2.25
20657,5.75
20658,3.15
20659,2.25
20660,5.75
20661,5.75
20662,5.75
20663,2.25
20664,5.75
20665,2.25
20666,1.25
20667,5.75
20668,3.15
20669,5.75
20670,5.75
20671,5.75
20672,4.0
20673,5.75
20674,5.75
20675,5.75
20676,5.75
20677,2.25
20678,5.75
20679,5.75
20680,5.75
20681,5.75
20682,5.75
20683,2.25
20684,2.25
20685,5.75
20686,5.75
20687,5.75
20688,5.75
20689,7.0
20690,5.75
20691,5.75
20692,2.25
20693,5.75
20694,5.75
20695,5.75
20696,5.75
20697,5.75
20698,5.75
20699,5.75
20700,5.75
20701,5.75
20702,2.25
20703,5.75
20704,2.25
20705,7.0
20706,5.75
20707,5.75
20708,5.75
20709,5.75
20710,5.2
20711,5.2
20712,5.75
20713,5.75
20714,2.25
20715,5.75
20716,5.75
20717,2.25
20718,2.25
20719,5.75
20720,3.15
20721,5.75
20722,2.25
20723,5.75
20724,5.75
20725,5.75
20726,5.75
20727,3.15
20728,5.75
20729,5.75
20730,2.25
20731,2.25
20732,5.75
20733,2.25
20734,5.75
20735,3.15
20736,5.75
20737,2.25
20738,5.75
20739,2.25
20740,1.25
20741,4.0
20742,5.75
20743,5.75
20744,2.25
20745,5.75
20746,5.75
20747,5.75
20748,5.75
20749,5.75
20750,5.75
20751,5.75
20752,5.75
20753,2.25
20754,5.75
20755,5.75
20756,5.75
20757,6.25
20758,5.75
20759,5.75
20760,5.75
20761,3.15
20762,5.75
20763,5.75
20764,5.75
20765,7.0
20766,5.75
20767,2.25
20768,5.75
20769,5.75
20770,5.75
20771,5.75
20772,2.25
20773,5.75
20774,7.0
20775,2.25
20776,5.75
20777,5.75
20778,5.75
20779,1.25
20780,5.75
20781,3.15
20782,5.75
20783,5.75
20784,5.2
20785,2.25
20786,5.75
20787,1.25
20788,5.75
20789,4.0
20790,2.25
20791,5.75
20792,5.75
20793,2.25
20794,2.25
20795,2.25
20796,5.75
20797,5.75
20798,3.15
20799,3.15
20800,5.75
20801,5.75
20802,5.75
20803,5.75
20804,5.75
20805,2.25
20806,5.75
20807,5.75
20808,5.75
20809,4.0
20810,2.25
20811,5.75
20812,5.75
20813,5.75
20814,4.0
20815,5.75
20816,3.15
20817,2.25
20818,5.75
20819,4.0
20820,2.25
20821,5.75
20822,5.75
20823,5.75
20824,1.25
20825,5.75
20826,5.75
20827,3.15
20828,5.75
20829,5.75
20830,5.75
20831,5.75
20832,5.75
20833,5.75
20834,5.75
20835,2.25
20836,2.25
20837,5.75
20838,2.25
20839,3.15
20840,5.75
20841,5.75
20842,5.75
20843,2.25
20844,5.75
20845,5.75
20846,5.75
20847,2.25
20848,5.75
20849,5.75
20850,5.75
20851,5.75
20852,4.0
20853,5.75
20854,2.25
20855,5.75
20856,2.25
20857,2.25
20858,2.25
20859,5.75
20860,2.25
20861,5.75
20862,5.75
20863,5.75
20864,5.75
20865,5.75
20866,5.75
20867,2.25
20868,5.75
20869,7.0
20870,2.25
20871,3.15
20872,5.75
20873,5.75
20874,5.75
20875,2.25
20876,5.75
20877,5.75
20878,2.25
20879,3.15
20880,5.75
20881,2.25
20882,5.75
20883,5.75
20884,5.75
20885,5.75
20886,3.15
20887,2.25
20888,5.75
20889,5.75
20890,5.75
20891,2.25
20892,5.75
20893,2.25
20894,2.25
20895,3.15
20896,5.75
20897,5.75
20898,2.25
20899,5.75
20900,3.15
20901,5.75
20902,5.75
20903,5.75
20904,5.75
20905,5.75
20906,2.25
20907,2.25
20908,5.75
20909,2.25
20910,2.25
20911,2.25
20912,4.0
20913,4.0
20914,5.75
20915,2.25
20916,4.0
20917,5.75
20918,4.0
20919,2.25
20920,5.75
20921,2.25
20922,5.75
20923,5.75
20924,2.25
20925,5.75
20926,5.2
20927,5.75
20928,5.75
20929,3.15
20930,5.75
20931,3.15
20932,2.25
20933,5.75
20934,5.75
20935,5.75
20936,5.75
20937,2.25
20938,5.75
20939,4.0
20940,5.75
20941,5.75
20942,3.15
20943,5.75
20944,5.75
20945,5.75
20946,3.15
20947,2.25
20948,2.25
20949,5.75
20950,2.25
20951,5.75
20952,5.75
20953,5.75
20954,2.25
20955,2.25
20956,5.75
20957,5.75
20958,2.25
20959,5.75
20960,5.75
20961,5.75
20962,5.75
20963,5.75
20964,5.75
20965,2.25
20966,4.0
20967,5.75
20968,4.0
20969,5.75
20970,2.25
20971,5.75
20972,5.75
20973,5.75
20974,5.75
20975,5.75
20976,5.75
20977,5.75
20978,5.75
20979,2.25
20980,2.25
20981,2.25
20982,5.75
20983,5.75
20984,5.75
20985,5.75
20986,5.75
20987,5.75
20988,2.25
20989,5.75
20990,2.25
20991,5.75
20992,5.75
20993,9.2
20994,5.75
20995,3.15
