id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
6610,6.5,173.0,25.978324,28.83333333333333,4.666666666666667,68.70049999999999,11.35495,2.8766666666666665,1.765,0.985,0.4683433333333333,0.86724
6611,1.5,108.0,1.7443996,10.8,4.4,21.9893120372,11.0881,2.752,1.7100000000000002,0.91,0.4961945,0.8527
6612,3.0,43.0,4.907327,5.92,4.16,10.930223542399998,12.046624,2.8280000000000003,1.6880000000000002,0.836,0.6164428000000001,0.27146
6613,1.8,90.0,3.443996,5.0,3.2,10.322035645125,9.01375,2.295,1.825,0.575625,0.713936875,0.0
6614,4.0,137.0,14.055328,22.0,5.333333333333333,49.50308166666667,11.824266666666665,2.885,1.7333333333333334,0.8933333333333332,0.478705,2.95748
6615,5.5,120.0,7.900992,12.0,4.0,24.808518,10.629,2.675,1.745,0.905,0.48855,1.3702
6616,6.0,64.0,10.207996,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.8699999999999999,0.49282,1.2398
6617,6.0,86.0,4.907327,14.6,4.4,31.574635600000004,11.14446,2.352,1.6840000000000002,0.9,0.4820359999999999,1.79216
6618,3.8,167.0,23.576975,50.75,4.5,117.386335,8.932974999999997,2.2225,1.91,1.165,0.4442925,7.01317
6619,3.8,92.0,6.697992,9.4,4.8,18.439538,11.79886,2.805,1.656,0.8959999999999999,0.4991960000000001,0.60442
6620,3.8,46.0,9.133,23.0,4.0,48.7195,9.6903,2.115,1.905,1.12,0.47888,4.57578
6621,5.5,30.0,2.64703,8.888888888888891,4.8,16.210698944222223,11.509916,2.77,1.5733333333333333,0.782,0.4930319999999999,0.58006
6622,5.5,86.0,7.441332000000001,11.6,4.0,24.808518,10.75912,2.298,1.9072,0.904,0.4957955,1.10889
6623,3.5,108.0,11.351332,9.2,4.8,19.705225,12.63188,2.68,1.592,0.7880000000000001,0.6164428000000001,0.5852
6624,2.8,42.0,3.443996,8.4,4.4,16.862137999999998,12.59399,2.8680000000000003,1.598,0.8140000000000001,0.5900399999999999,0.84019
6625,6.0,232.0,27.4218755,11.4,4.0,24.556188775,11.14446,2.352,1.8200000000000005,0.8216,0.475566,1.0608
6626,5.5,235.0,34.09138375,11.3,4.4,24.847737,10.938864,2.682,1.7420000000000002,0.8649999999999999,0.4912240000000001,1.99192
6627,2.0,122.0,17.46,12.6,4.6,24.033618,12.0863,2.3680000000000003,1.592,0.836,0.490932,1.42823
6628,6.5,97.0,17.92724225,12.444444444444445,4.4444444444444455,24.98813313725,11.281455555555556,2.8522222222222213,1.8244444444444443,0.9111111111111108,0.4831422222222222,1.26278
6629,2.5,138.0,11.463996000000002,10.4,5.6,21.9893120372,11.14446,2.752,1.6840000000000002,0.912,0.476196,0.82753
6630,5.0,100.0,7.558488000000001,9.18,4.8,18.78740068,11.443499999999998,2.6916,1.6407999999999998,0.8320000000000001,0.5559728000000002,0.73067
6631,6.0,128.0,20.708,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.7362
6632,3.8,92.0,6.697992,9.2,4.6,18.5863611398,11.06572,2.752,1.6880000000000002,0.8370000000000001,0.58194435,0.65297
6633,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27146
6634,4.5,126.0,13.747992000000002,22.0,5.333333333333333,51.25268666666667,11.9482,2.9766666666666666,1.7,0.8933333333333332,0.4729766666666666,2.23122
6635,7.8,100.0,7.441332000000001,10.0,5.0,20.151515,11.14446,2.7845,1.705,0.966,0.4820359999999999,0.82082
6636,6.0,46.0,9.133,23.0,4.0,48.7195,9.8771,2.675,1.765,1.12,0.47888,4.49372
6637,5.0,96.0,8.42666,12.0,4.0,24.50301875,10.0743,2.115,1.905,1.12,0.4927989999999999,1.2645
6638,2.0,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.9,1.1933333333333334,0.4878333333333333,1.95335
6639,6.5,50.0,4.073996,10.0,4.8,20.2988926326,11.33044,2.698,1.732,0.974,0.4911100000000001,0.83076
6640,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6641,6.8,249.0,27.432984,11.3,4.8,24.556188775,10.78917,2.684,1.8590000000000004,0.974,0.4927989999999999,1.70155
6642,2.8,92.0,5.203996,9.2,4.4,18.439538,11.79886,2.805,1.6310000000000002,0.8959999999999999,0.4991960000000001,0.51954
6643,5.5,96.0,7.558488000000001,12.5,4.125,24.847737,11.70255,2.6625,1.75,0.945,0.4826418750000001,0.82121
6644,6.3,100.0,8.885992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.4911100000000001,0.78834
6645,2.3,126.0,13.477328,20.5,4.0,47.8025,11.28095,2.455,1.87,1.1,0.476095,2.0416
6646,2.5,108.0,8.07666,20.5,4.25,43.498522,10.5015125,2.2225,1.86625,1.12,0.479965,0.34857
6647,5.5,46.0,4.03,12.0,4.0,26.385218,10.347,2.225,1.905,1.12,0.49282,0.86684
6648,2.0,214.0,23.348983,35.36,5.6,82.56124,9.65936,2.3080000000000003,1.908,1.1840000000000002,0.4618992,3.11002
6649,5.5,108.0,7.900992,10.8,4.8,21.593638,11.17714,2.754,1.7400000000000002,0.91,0.496167,0.99413
6650,5.5,414.0,37.00296399999999,10.073170731707316,4.780487804878049,20.994141190090907,10.794531707317072,2.7996296296296297,1.7275609756097563,0.990909090909091,0.4963917073170732,0.99311
6651,5.5,411.0,36.136971,10.875,4.78125,21.985986,11.974778125,2.645,1.788125,0.94625,0.4959356250000001,0.82121
6652,3.5,100.0,7.957992,10.0,5.0,20.3920334,10.599905,2.648,1.626,0.945,0.47907,0.1391
6653,4.0,100.0,7.558488000000001,10.0,4.4,20.9941265318,12.59399,2.8280000000000003,1.626,0.908,0.5743408000000001,1.09501
6654,5.5,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,0.87554
6655,2.5,98.0,13.551332,49.0,5.0,119.6295,8.897,2.72,2.055,1.41,0.44736,7.7439
6656,5.0,86.0,8.359328,17.333333333333332,4.333333333333333,39.180980333,11.749633333333335,2.855,1.7166666666666668,0.915,0.4830516666666667,1.8013
6657,6.5,105.0,12.421,10.5,4.7,21.9893120372,11.14446,2.6520000000000006,1.705,0.8399999999999999,0.495329,1.0608
6658,5.5,98.0,13.053996,13.5,4.0,29.525338,10.99836,2.295,1.825,0.945,0.47907,2.32089
6659,3.8,64.0,11.722664,32.0,4.0,72.2365,9.1312,2.24,1.91,1.185,0.462985,3.958
6660,6.0,118.0,12.417996,11.2,4.8,24.50301875,11.2603,2.81,1.7420000000000002,0.9559999999999998,0.4927989999999999,1.43111
6661,2.5,198.0,13.044328,7.4,3.2,14.610803,12.5318,2.58,1.592,0.7380000000000001,0.47857,0.11548
6662,5.5,68.0,3.253996,13.2,4.8,27.188418,10.0743,2.675,1.705,0.945,0.4820359999999999,1.04032
6663,6.0,93.0,6.697992,8.4,4.8,15.69310028,11.33044,2.8280000000000003,1.626,0.828,0.498666,0.67383
6664,5.0,30.0,1.7,6.0,4.0,12.0096,11.7051,2.62,1.545,0.71,0.6184925,0.13389
6665,6.5,98.0,7.171324,9.2,4.8,18.5863611398,10.73364,2.7136,1.732,0.908,0.4957955,0.82343
6666,2.5,46.0,9.44,23.0,4.0,49.496,9.1302,2.29,1.9,1.29,0.401635,1.48857
6667,6.5,246.0,27.104327,23.5,4.25,49.224449375000006,9.251425,2.25375,1.86625,1.02,0.492723125,1.31763
6668,2.5,106.0,18.2064855,7.4,4.8,14.981794859375,12.20004,2.5948,1.5419999999999998,0.768,0.5982450000000001,0.54117
6669,2.5,46.0,0.973995,23.5,4.0,48.7195,10.63215,1.9775,1.8,1.02,0.4789899999999999,0.1391
6670,5.0,20.0,0.973995,10.0,4.0,20.9941265318,9.695,2.115,1.905,1.12,0.479965,0.99311
6671,6.3,94.0,10.082327,15.666666666666664,4.666666666666667,33.97391,9.695,2.8200000000000003,1.745,0.96,0.4878333333333333,0.84233
6672,3.0,90.0,11.463996000000002,18.0,5.0,39.568056,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.476196,2.53985
6673,5.5,336.0,33.241971,10.375,4.625,22.206043325,10.8425375,2.54375,1.7978125,0.945,0.492723125,0.65972
6674,5.0,68.0,3.253996,13.6,4.0,29.525338,10.36,2.58,1.8,1.04,0.49897,0.88799
6675,2.5,196.0,30.973984,48.0,5.0,111.34115,8.31996,1.96,2.0975,1.36,0.401635,10.97
6676,5.5,246.0,26.55439975,23.5,4.77777777777779,50.61352,11.7051,2.793333333333333,1.7185,0.8724999999999999,0.4814477777777778,4.90209
6677,3.0,96.0,13.89,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.56776
6678,2.3,116.0,13.477328,24.5,4.25,53.4902975,10.2719,2.9225000000000003,1.98,1.135,0.479965,3.72067
6679,5.5,93.0,13.355328,22.0,4.666666666666667,49.50308166666667,9.138583333333331,2.223333333333333,1.846666666666667,1.2333333333333334,0.4781783333333334,1.68467
6680,5.5,258.0,14.9093996,8.8,4.8,22.212725,12.0034,2.8360000000000003,1.654,0.782,0.492723125,1.96919
6681,6.0,128.0,20.415992000000006,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.8699999999999999,0.49282,2.43755
6682,6.0,94.0,10.065992,11.333333333333336,4.666666666666667,22.417181666666664,11.75455,2.858333333333333,1.7283333333333335,0.9166666666666666,0.4887899999999999,0.75585
6683,2.3,74.0,20.362,24.66666666666667,2.6666666666666665,53.05033333333333,11.2603,2.1466666666666665,1.99,1.16,0.4705633333333334,4.52755
6684,6.0,100.0,0.8487992,10.0,4.8,20.213348778,10.91369,2.8280000000000003,1.7280000000000002,0.8800000000000001,0.4927359999999999,0.8488
6685,6.5,92.0,7.5581595,12.5,4.5,24.847737,10.296858333333333,2.596666666666668,1.775,0.9533333333333333,0.4987149999999999,1.49127
6686,6.5,100.0,7.558488,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.492719,0.56731
6687,5.0,86.0,7.4426640000000015,12.25,4.333333333333333,24.556188775,11.180966666666668,2.875,1.7266666666666666,0.9233333333333332,0.4960433333333333,1.07443
6688,5.8,390.0,16.074495,9.51219512195122,4.0,19.043717073170733,11.530931707317071,2.715365853658537,1.6485365853658531,0.8517073170731708,0.5226504878048781,0.67544
6689,2.5,82.0,12.421,22.66666666666667,2.6666666666666665,53.05033333333333,9.4533,2.8966666666666665,1.9066666666666665,1.15,0.4705633333333334,2.95341
6690,6.0,176.0,9.143996,8.88,4.6,20.087018,11.43734,2.752,1.7880000000000005,0.946,0.4957955,0.49084
6691,2.3,93.0,20.362,31.66666666666667,4.333333333333333,70.83746666666666,9.159866666666668,2.24,1.913333333333333,1.2133333333333332,0.4463566666666667,5.00311
6692,2.5,146.0,13.35,28.83333333333333,5.166666666666667,65.56541800000001,11.14446,2.8480000000000003,1.732,0.945,0.4704,3.78533
6693,4.5,68.0,4.243996,13.422222222222222,4.488888888888889,27.870470666666662,10.296858333333333,2.6211111111111114,1.7813333333333332,1.0093333333333334,0.4736966666666666,1.22872
6694,6.5,58.0,7.734660000000001,11.3,4.0,24.88692185,11.82415,2.87,1.7262499999999998,0.925,0.4911100000000001,0.67544
6695,2.5,96.0,15.55,48.0,4.0,116.3255,8.897,2.115,2.015,1.1800000000000002,0.448895,7.7965
6696,5.5,407.0,31.69339975,9.96,4.44,19.60323566952381,11.495790476190471,2.6966666666666668,1.6990476190476191,0.8807142857142859,0.5148823809523809,0.49724
6697,3.8,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.5896600000000001,0.84019
6698,3.8,126.0,13.747992000000002,15.2,4.8,31.937418,11.43734,2.885,1.7880000000000005,0.946,0.491714,0.72489
6699,4.3,70.0,4.907327,8.333333333333334,4.0,16.583821666666665,11.666308333333332,2.858333333333333,1.5566666666666666,0.782,0.82599,0.43908
6700,4.0,196.0,30.708,24.5,4.5,53.4902975,11.6604875,2.5660000000000003,1.7262499999999998,0.905,0.4743239999999999,3.01757
6701,6.3,100.0,8.42666,10.0,4.75,20.322035645125,11.139125000000002,2.7065,1.705,0.91,0.4931925,1.07245
6702,5.5,96.0,8.841328,12.571428571428571,4.571428571428571,24.699605857142853,10.911928571428572,2.6128571428571425,1.7485714285714289,0.9142857142857144,0.483071455,0.98478
6703,5.5,122.0,13.875971,20.666666666666668,4.0,46.9564675,10.347,2.53,1.855,1.11,0.4679350000000001,2.23122
6704,5.5,38.0,4.542664,12.666666666666664,4.333333333333333,26.621686666666665,11.8264,2.9599999999999995,1.711666666666667,0.9016666666666668,0.4789183333333333,1.3124
6705,2.5,278.0,21.153992,23.2,4.4,49.204038,10.833850000000002,2.7060000000000004,1.6980000000000002,0.928,0.4789899999999999,4.86505
6706,4.0,232.0,33.20565499999999,11.6,4.6,24.085483,12.63188,2.5860000000000003,1.6800000000000002,0.892,0.489486,1.03544
6707,2.0,196.0,30.841971,24.5,4.5,53.4902975,9.0872,2.25375,1.86625,1.1275,0.44942,5.07625
6708,6.0,50.0,4.243996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.499514,0.7768
6709,2.0,150.0,15.78748,27.5,5.2,65.56541800000001,11.14446,2.884,1.736,0.944,0.4673040000000001,3.26948
6710,2.5,30.0,1.7428315,10.0,4.0,20.255278375,10.5015125,2.375,1.625,1.02,0.496875,0.62515
6711,6.0,100.0,8.862328,10.0,4.0,20.016938,11.43734,2.755,1.705,0.91,0.4960699999999999,1.09628
6712,3.8,94.0,10.082327,14.333333333333336,5.166666666666667,30.645953666333327,11.239316666666667,2.736666666666667,1.768333333333333,0.98,0.4789183333333333,1.11572
6713,2.5,82.0,13.385996,15.6,4.8,34.72421799999999,11.14446,2.766,1.732,0.965,0.4820359999999999,1.66969
6714,2.8,173.0,23.0,28.83333333333333,4.0,68.70049999999999,11.35495,2.15,1.8833333333333333,1.14,0.4660609999999999,3.47589
6715,5.0,68.0,3.443996,8.4,3.2,17.7903568,12.046624,2.68,1.592,0.7380000000000001,0.61443,0.51039
6716,1.5,82.0,13.89,41.0,4.0,90.2267,9.695,2.165,1.93,1.19,0.447885,6.44467
6717,5.5,182.0,23.346328,25.33333333333333,4.333333333333333,55.64164,11.14446,2.773333333333333,1.7341666666666669,0.9333333333333332,0.4796891666666667,3.1504
6718,2.5,126.0,13.385996,25.2,5.6,58.30341800000001,11.61422,2.19,1.75,0.956,0.474714,2.53985
6719,5.8,58.0,4.075328000000002,9.666666666666666,4.5,19.397353333333328,11.82415,2.6366666666666663,1.7400000000000002,0.9533333333333333,0.4800083333333334,0.53914
6720,6.3,220.0,41.181992,24.444444444444446,4.666666666666667,57.08166000000001,9.152733333333334,2.986666666666667,1.7333333333333334,0.9155555555555556,0.4526666666666667,4.52755
6721,5.8,80.0,7.900992,10.0,4.8,20.9940862215,11.28095,2.80875,1.6795000000000002,0.88625,0.4931925,0.8148
6722,6.5,112.0,11.35441075,11.25,4.5,24.556188775,10.999625,2.6725000000000003,1.84875,0.945,0.4927989999999999,1.85225
6723,6.0,112.0,14.485992,16.1,4.8,35.468537,11.177555000000002,2.7845,1.717,0.8959999999999999,0.481478,1.86705
6724,3.0,96.0,8.44,48.0,4.0,116.3255,10.39875,2.24,2.015,1.39,0.448895,1.04032
6725,6.0,102.0,7.5865992,10.2,4.8,20.6125257,10.99836,2.675,1.736,0.964,0.4960699999999999,0.81244
6726,5.5,184.0,28.867992,24.444444444444446,4.666666666666667,58.30341800000001,11.180966666666668,2.7377777777777776,1.711666666666667,0.9229999999999998,0.4784455555555555,2.43755
6727,2.5,30.0,8.505991999999999,12.0,4.8,24.50301875,10.9485,2.884,1.682,0.8480000000000001,0.491678,1.69886
6728,2.5,46.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.88,1.15,0.47888,1.34593
6729,2.5,20.0,2.008328,10.0,4.8,20.9941265318,11.2603,2.55,1.99,0.892,0.4927359999999999,0.74015
6730,2.0,459.0,51.805803,10.617788461538463,4.540865384615385,22.587959232874514,11.62211995192308,2.7641586538461542,1.6840865384615389,0.8170673076923077,0.5429060336538463,2.18789
6731,5.5,106.0,8.07666,15.5,5.0,32.38773899975,11.510862500000002,2.79,1.75,0.895,0.4818274999999999,1.02228
6732,7.8,266.0,23.38123425,8.724137931034482,4.965517241379311,18.534005734482754,11.516403448275865,2.717241379310345,1.6631034482758622,0.8210344827586207,0.6161310344827587,0.86021
6733,2.5,52.0,4.663996,10.2,4.4,20.2988926326,12.046624,2.8360000000000003,1.626,0.8480000000000001,0.498666,1.51619
6734,6.0,74.0,14.485992,14.8,5.2,30.341818,11.46526,2.7380000000000004,1.732,0.9,0.48502,1.13436
6735,5.5,93.0,20.36,31.0,4.0,69.59212799999999,9.159866666666668,2.216666666666667,1.913333333333333,1.2133333333333332,0.4408933333333333,1.50857
6736,2.5,50.0,3.443996,10.0,4.8,20.2988926326,12.04083,2.825,1.626,0.945,0.4927269999999999,0.11548
6737,6.0,126.0,20.362,25.0,4.666666666666667,55.64164,11.373216666666664,2.9599999999999995,1.785,0.8833333333333334,0.4736966666666666,2.34255
6738,2.0,58.0,5.230979499999999,9.666666666666666,4.666666666666667,19.397353333333328,9.65936,2.115,1.4800000000000002,0.7233333333333334,0.5654908333333334,0.19112
6739,2.0,30.0,2.70174775,7.4,4.0,14.996859625,12.30176,2.904,1.495,0.71,0.499514,0.70966
6740,5.0,198.0,13.9558185,7.92,4.16,15.69310028,12.082260000000002,2.7136,1.5460000000000005,0.7152,0.6164428000000001,0.49717
6741,2.3,30.0,19.334,30.0,4.0,68.56273,9.159866666666668,1.95,1.9,1.2333333333333334,0.448895,2.17405
6742,5.5,74.0,14.883996000000002,14.4,4.4,31.574635600000004,11.177555000000002,2.7950000000000004,1.732,0.914,0.4820359999999999,1.06784
6743,6.0,52.0,3.253996,10.4,4.8,21.5029424,11.777640000000002,2.934,1.654,0.946,0.4957955,0.82082
6744,2.5,92.0,15.266328,50.0,4.0,117.386335,8.79744,2.295,2.015,1.36,0.42668,7.6428
6745,7.5,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.88125,0.4927359999999999,0.8159
6746,6.0,100.0,8.42666,10.0,4.8,20.15577185,11.17714,2.675,1.765,0.96,0.498984,0.85728
6747,2.8,90.0,11.437322,10.0,4.8,20.2988926326,12.04083,2.755,1.7420000000000002,0.9559999999999998,0.4927189999999999,1.00843
6748,5.5,108.0,7.558488000000001,10.8,4.8,21.654418,11.180966666666668,2.698,1.743,0.8959999999999999,0.495736,0.72824
6749,6.0,80.0,7.900992,10.0,4.8,20.3920334,11.2603,2.825,1.626,0.825,0.49512,0.8148
6750,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6751,9.0,100.0,8.147992,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,0.8045
6752,2.5,96.0,7.9471264,23.5,4.5,49.224449375000006,10.39875,2.24,1.9075,1.1275,0.47382125,1.50921
6753,2.8,98.0,8.228992,14.0,4.0,29.525338,10.78917,2.7950000000000004,1.7,0.945,0.48827,1.7362
6754,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6755,6.0,60.0,10.584328,12.0,4.666666666666667,25.023328,11.38168,2.545,1.7166666666666668,0.86,0.49282,1.85225
6756,9.0,50.0,4.073996,10.0,4.8,20.077018,10.565180000000002,2.708,1.648,0.8800000000000001,0.498454,0.91318
6757,2.5,98.0,13.245996,49.0,4.0,119.6295,8.897,2.2,1.91,1.24,0.44942,7.7439
6758,2.5,41.0,9.93196,20.0,4.0,43.498522,9.01375,2.295,2.045,1.36,0.42668,1.92652
6759,5.5,126.0,13.747992000000002,15.6,5.0,34.72421799999999,10.347,2.826,1.726,0.914,0.48855,2.28126
6760,1.8,114.0,17.46,16.4,4.8,35.468537,10.13144,2.352,1.8200000000000005,1.104,0.48502,3.26959
6761,5.5,72.0,5.876743749999998,10.375,4.125,20.322035645125,10.993994000000002,2.81875,1.6880000000000002,0.945,0.4820359999999999,0.84019
6762,6.0,58.0,7.900992,12.5,4.8,24.556188775,10.909175,2.7425,1.7420000000000002,0.928,0.48502,1.42326
6763,1.8,98.0,15.43,49.0,4.0,119.6295,8.888349999999997,2.24,1.93,1.2999999999999998,0.44736,3.17705
6764,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6765,6.0,228.0,21.153992,13.9,4.75,29.680678624999995,11.2520375,2.81,1.732,0.965,0.4820359999999999,2.74155
6766,3.0,173.0,24.409986,28.5,5.5,68.16233625,8.31996,2.8,1.9075,1.2,0.468765,2.312
6767,2.0,144.0,8.962995000000003,14.6,5.0,32.059,10.75912,2.352,1.9072,0.908,0.491714,1.41194
6768,6.3,137.0,13.777328,20.33333333333333,4.666666666666667,46.52035333333333,11.5267,2.9766666666666666,1.7133333333333336,0.8916666666666666,0.4729766666666666,2.23122
6769,5.5,104.0,5.230979499999999,9.666666666666666,5.333333333333333,20.325236749666672,11.63995,2.8716666666666666,1.7133333333333336,0.8341666666666666,0.4819691666666667,0.2061
6770,6.0,76.0,16.676996,15.8,4.8,35.468537,11.288,2.81,1.7400000000000002,0.8699999999999999,0.481478,2.43755
6771,5.0,165.0,25.978324,12.5,4.5,25.810252958458328,11.666308333333332,2.858333333333333,1.7630000000000003,0.96,0.4927183333333333,1.4486
6772,3.3,38.0,3.55,12.0,4.0,24.789618,10.2719,2.455,1.87,1.045,0.479965,1.31763
6773,5.8,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.8148
6774,2.5,242.0,17.24689925,8.0,4.0,16.531058067826088,11.340425,2.7690243902439025,1.62625,0.84875,0.5181963414634148,0.487
6775,1.5,90.0,11.463996000000002,18.0,5.6,39.568056,12.0863,2.0200000000000005,1.825,1.4220000000000002,0.476196,1.79216
6776,2.5,66.0,7.734660000000001,10.4,4.8,21.9893120372,11.16682,2.721,1.711,0.7859999999999999,0.4927189999999999,0.43591
6777,5.5,78.0,9.133,15.666666666666664,4.5,33.33735333333333,9.2708,2.8200000000000003,1.7533333333333332,1.15,0.477854,0.96683
6778,3.5,90.0,11.463996000000002,9.2,4.8,19.8565257,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,1.45419
6779,5.0,92.0,20.334,31.0,4.0,70.92449475,9.08885,1.9775,1.9325,1.1800000000000002,0.448895,6.78667
6780,5.3,112.0,13.568656,24.96551724137931,4.965517241379311,52.260336917562725,10.841780434782608,2.81,1.8,1.045,0.47888,2.28126
6781,6.5,106.0,24.587992000000003,13.055555555555555,4.4444444444444455,27.60901666666668,11.259955555555557,2.8522222222222213,1.7333333333333334,0.9688888888888888,0.4868611111111111,1.68467
6782,2.0,100.0,5.203996,10.0,4.8,20.9940862215,12.0863,2.684,1.7380000000000002,0.936,0.490932,0.94771
6783,2.3,74.0,19.92,24.66666666666667,2.6666666666666665,53.05033333333333,9.152733333333334,2.1266666666666665,1.9066666666666665,1.1366666666666667,0.4705633333333334,2.0
6784,5.5,90.0,7.558488000000001,9.0,4.8,19.705225,10.75912,2.675,1.765,0.945,0.4957955,0.7958
6785,3.8,288.0,23.193328,9.714285714285714,4.571428571428571,19.436531714,12.095814285714289,2.610714285714286,1.6128571428571428,0.93,0.4980028571428571,0.42861
6786,5.5,38.0,4.542664,12.666666666666664,5.0,26.621686666666665,11.533816666666668,2.828333333333333,1.6866666666666663,0.85,0.4895066666666667,1.26278
6787,3.8,112.0,23.193328,51.71428571428572,4.0,127.03700428571427,8.916714285714287,2.647142857142857,1.99,1.37,0.4375828571428572,0.7768
6788,4.8,86.0,4.075328000000002,14.333333333333336,4.0,29.21788464,11.711716666666668,2.828333333333333,1.7166666666666668,0.8933333333333332,0.4887899999999999,1.70155
6789,6.0,76.0,11.722664,12.666666666666664,4.666666666666667,26.621686666666665,11.824266666666665,2.7433333333333336,1.7233333333333334,0.8566666666666668,0.4820359999999999,1.39322
6790,1.8,20.0,0.8649950000000001,20.0,4.0,47.8025,9.05335,2.295,1.88,1.2,0.4776649999999999,0.44035
6791,1.8,79.0,11.463996000000002,39.5,4.0,93.78445,9.695,2.165,1.907,1.16,0.436875,5.56317
6792,5.5,522.0,41.060299,10.44,4.44,20.93888802,10.993994000000002,2.5948,1.705,0.9003999999999999,0.5368794,0.85358
6793,5.5,30.0,2.073146399999999,10.0,4.8,20.2988926326,12.04083,2.875,1.625,0.8480000000000001,0.479405,0.51772
6794,5.3,30.0,2.70174775,10.0,4.78125,20.322035645125,11.70255,2.81875,1.6725,0.9775,0.499404,0.79244
6795,6.5,98.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.89,0.9666666666666668,0.489272,1.96268
6796,6.0,100.0,7.558488000000001,10.0,4.8,20.3920334,10.565180000000002,2.774,1.714,0.882,0.499404,0.75041
6797,5.5,72.0,10.209328,12.0,4.666666666666667,24.654186666666664,11.755999999999998,2.865,1.7166666666666668,0.92,0.4960433333333333,1.80922
6798,6.0,58.0,4.243996,18.0,4.0,39.568056,12.0863,2.9380000000000006,1.6520000000000004,0.836,0.48273,0.8506
6799,2.0,79.0,15.593,23.5,4.5,49.204038,9.1302,2.165,1.9072,1.12,0.4743239999999999,5.52703
6800,4.0,42.0,1.741332,9.2,4.6,18.60817185,11.64556,2.774,1.714,0.882,0.499726,0.6278
6801,6.0,58.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.82747
6802,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6803,5.5,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,0.75796
6804,5.5,92.0,19.334,30.66666666666667,4.0,68.56273,9.273855,1.9766666666666663,1.9433333333333327,1.1933333333333334,0.4488266666666667,6.523
6805,6.0,20.0,0.8649950000000001,10.0,4.0,20.255278375,9.05335,2.045,2.015,1.12,0.49897,1.92725
6806,7.0,93.0,10.837324,8.333333333333334,4.666666666666667,16.332807916666667,11.909720000000002,2.775,1.5508333333333333,0.8183333333333332,0.49427916666666666,0.65552
6807,6.0,106.0,9.143996,10.6,4.8,21.9893120372,10.9485,2.766,1.7420000000000002,0.94,0.4960699999999999,0.74511
6808,5.5,58.0,4.5453280000000005,11.333333333333336,4.333333333333333,22.68885333333333,11.824266666666665,2.9266666666666663,1.768333333333333,0.98,0.4758883333333334,0.67544
6809,6.8,106.0,7.900992,10.4,4.571428571428571,21.82420185,11.10535,2.694,1.697142857142857,0.9395918367346938,0.4940618367346939,0.49084
6810,2.5,173.0,26.015984,44.0,5.6,111.599515,8.89726,2.3680000000000003,1.904,1.36,0.42668,2.0
6811,1.5,6.0,0.49322425,6.0,4.0,12.7989702,12.2092875,2.805,1.495,0.71,0.61443,0.49916
6812,5.5,126.0,13.385996,31.1,4.4,74.71870600000003,10.987245,2.684,1.7200000000000002,0.966,0.467568,4.45755
6813,3.3,74.0,19.92,24.66666666666667,2.333333333333333,53.356,9.3432,2.44,1.9,1.18,0.4704,6.7765
6814,5.5,99.0,11.354575,22.0,5.333333333333333,55.30459633333333,11.9482,2.9599999999999995,1.6966666666666663,0.9666666666666668,0.4830383333333333,2.74155
